Notes :


2019/2/12 ¤W¤È 11:10:17
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
138.311577E-3	212.077332E-3	365.499115E-3	169.793129E-3	37.765503E-6	195.705986E-3
137.210083E-3	210.967255E-3	364.312935E-3	169.021225E-3	37.765503E-6	195.291710E-3
137.412071E-3	211.203003E-3	364.454842E-3	169.275856E-3	37.765503E-6	195.178986E-3
137.962532E-3	211.738586E-3	364.942360E-3	170.089531E-3	37.765503E-6	194.852829E-3
137.234688E-3	211.107445E-3	364.248276E-3	169.345093E-3	37.765503E-6	194.903183E-3
137.911606E-3	211.871910E-3	364.699745E-3	169.817162E-3	37.765503E-6	194.882584E-3
136.966324E-3	210.823631E-3	363.686371E-3	168.762016E-3	37.765503E-6	194.924355E-3
137.271881E-3	211.101151E-3	363.958168E-3	169.165993E-3	37.765503E-6	194.792175E-3
137.838364E-3	211.854172E-3	364.855385E-3	169.826317E-3	37.765503E-6	195.029068E-3
137.218666E-3	211.141205E-3	364.327812E-3	169.219208E-3	37.765503E-6	195.108604E-3
138.067818E-3	212.029266E-3	365.468216E-3	169.897842E-3	37.765503E-6	195.570374E-3
137.270737E-3	211.084557E-3	364.683151E-3	169.012070E-3	37.765503E-6	195.671082E-3
137.724495E-3	211.449051E-3	365.314865E-3	169.379997E-3	37.765503E-6	195.934868E-3
138.187408E-3	211.810112E-3	366.292763E-3	170.015144E-3	37.765503E-6	196.277618E-3
137.746811E-3	211.461639E-3	365.902519E-3	169.299316E-3	37.765503E-6	196.603203E-3
138.692093E-3	212.315369E-3	366.822624E-3	170.155907E-3	37.765503E-6	196.666718E-3
137.823486E-3	211.478233E-3	365.899658E-3	169.437790E-3	37.765503E-6	196.461868E-3
138.187408E-3	211.786079E-3	366.292763E-3	169.496155E-3	37.765503E-6	196.796608E-3
138.486671E-3	212.094498E-3	366.897011E-3	170.239449E-3	37.765503E-6	196.657562E-3
138.586807E-3	212.082481E-3	366.735077E-3	169.797134E-3	37.765503E-6	196.937943E-3
139.149857E-3	212.800026E-3	367.399979E-3	170.242310E-3	37.765503E-6	197.157669E-3
137.909317E-3	211.575508E-3	366.318512E-3	169.243240E-3	37.765503E-6	197.075272E-3
138.377953E-3	211.847305E-3	366.799736E-3	169.557953E-3	37.765503E-6	197.241783E-3
138.693810E-3	212.080765E-3	367.198563E-3	169.882965E-3	37.765503E-6	197.315598E-3
138.174820E-3	211.615562E-3	366.821480E-3	169.687271E-3	37.765503E-6	197.134209E-3
139.141846E-3	212.627792E-3	368.037415E-3	170.244026E-3	37.765503E-6	197.793388E-3
138.127899E-3	211.555481E-3	367.025757E-3	169.405174E-3	37.765503E-6	197.620583E-3
138.697815E-3	212.038422E-3	367.823410E-3	169.761658E-3	37.765503E-6	198.061752E-3
138.923836E-3	212.294197E-3	368.398476E-3	170.101547E-3	37.765503E-6	198.296928E-3
138.619423E-3	211.952019E-3	368.184471E-3	169.571114E-3	37.765503E-6	198.613358E-3
139.715767E-3	212.922478E-3	369.426155E-3	170.627403E-3	37.765503E-6	198.798752E-3
138.769341E-3	211.885071E-3	368.748093E-3	169.478416E-3	37.765503E-6	199.269676E-3
