Notes :


2018/11/26 ¤U¤È 12:29:32
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
289.201355E-3	414.030075E-3	758.423424E-3	62.021255E-3	45.776367E-6	696.402168E-3
289.374161E-3	414.234924E-3	758.412552E-3	62.379456E-3	45.776367E-6	696.033096E-3
289.253998E-3	413.862419E-3	757.923317E-3	61.934280E-3	45.776367E-6	695.989037E-3
289.806175E-3	414.355087E-3	759.040260E-3	62.628365E-3	45.776367E-6	696.411896E-3
289.788437E-3	414.248657E-3	759.409904E-3	61.990356E-3	45.776367E-6	697.419548E-3
290.184975E-3	414.541054E-3	761.060715E-3	62.410355E-3	45.776367E-6	698.650360E-3
290.479088E-3	414.830017E-3	761.284447E-3	62.599754E-3	45.776367E-6	698.684692E-3
290.307426E-3	414.708138E-3	761.586571E-3	62.372589E-3	45.776367E-6	699.213982E-3
291.098213E-3	415.343285E-3	762.190247E-3	62.866402E-3	45.776367E-6	699.323845E-3
290.830994E-3	414.907265E-3	762.357330E-3	62.425804E-3	45.776367E-6	699.931526E-3
291.394615E-3	415.375328E-3	763.958359E-3	62.702179E-3	45.776367E-6	701.256180E-3
291.463280E-3	415.432549E-3	764.008141E-3	62.815475E-3	45.776367E-6	701.192665E-3
291.116524E-3	415.170479E-3	763.563538E-3	62.469864E-3	45.776367E-6	701.093674E-3
291.742516E-3	415.759277E-3	764.485359E-3	62.936211E-3	45.776367E-6	701.549149E-3
291.257286E-3	415.311813E-3	764.151192E-3	62.519646E-3	45.776367E-6	701.631546E-3
291.835213E-3	415.655708E-3	765.168571E-3	62.762833E-3	45.776367E-6	702.405739E-3
291.856384E-3	415.820503E-3	765.408325E-3	62.783432E-3	45.776367E-6	702.624893E-3
291.768265E-3	415.425682E-3	765.021515E-3	62.481308E-3	45.776367E-6	702.540207E-3
292.346191E-3	416.044807E-3	765.909576E-3	63.065529E-3	45.776367E-6	702.844048E-3
292.032623E-3	415.462875E-3	766.090393E-3	62.683296E-3	45.776367E-6	703.407097E-3
292.816544E-3	416.166687E-3	767.724037E-3	63.165092E-3	45.776367E-6	704.558945E-3
292.903519E-3	416.120911E-3	767.850494E-3	63.132477E-3	45.776367E-6	704.718018E-3
292.819977E-3	416.091156E-3	768.071365E-3	62.720490E-3	45.776367E-6	705.350876E-3
293.653679E-3	416.809845E-3	769.791985E-3	63.351631E-3	45.776367E-6	706.440353E-3
293.410492E-3	416.355515E-3	770.442009E-3	62.981415E-3	45.776367E-6	707.460594E-3
294.111443E-3	417.129707E-3	771.411324E-3	63.463211E-3	45.776367E-6	707.948112E-3
294.338608E-3	417.220688E-3	771.921158E-3	63.469505E-3	45.776367E-6	708.451653E-3
294.258499E-3	417.088509E-3	772.399521E-3	63.115311E-3	45.776367E-6	709.284210E-3
295.156860E-3	417.665291E-3	773.745346E-3	63.595390E-3	45.776367E-6	710.149956E-3
294.986343E-3	417.319679E-3	774.415398E-3	63.222313E-3	45.776367E-6	711.193085E-3
295.983124E-3	418.091011E-3	776.158905E-3	63.816261E-3	45.776367E-6	712.342644E-3
296.163368E-3	418.226051E-3	777.202606E-3	63.916397E-3	45.776367E-6	713.286209E-3
296.086693E-3	417.978287E-3	777.223778E-3	63.658333E-3	45.776367E-6	713.565445E-3
296.852875E-3	418.795967E-3	778.990173E-3	64.232254E-3	45.776367E-6	714.757919E-3
296.735001E-3	418.309021E-3	779.307175E-3	63.861465E-3	45.776367E-6	715.445709E-3
297.695732E-3	419.057465E-3	780.759430E-3	64.280891E-3	45.776367E-6	716.478539E-3
297.915459E-3	419.028854E-3	781.735039E-3	64.217949E-3	45.776367E-6	717.517090E-3
298.126030E-3	418.938446E-3	781.838036E-3	63.726425E-3	45.776367E-6	718.111610E-3
298.868179E-3	419.634819E-3	783.875084E-3	64.513206E-3	45.776367E-6	719.361877E-3
298.911095E-3	419.407082E-3	785.286713E-3	64.175034E-3	45.776367E-6	721.111679E-3
300.167084E-3	420.447350E-3	787.081146E-3	64.884567E-3	45.776367E-6	722.196579E-3
300.425720E-3	420.605850E-3	788.516808E-3	64.972687E-3	45.776367E-6	723.544121E-3
300.737000E-3	420.665932E-3	789.875221E-3	64.569855E-3	45.776367E-6	725.305367E-3
301.718903E-3	421.277046E-3	792.075348E-3	65.289688E-3	45.776367E-6	726.785660E-3
301.578712E-3	420.875359E-3	792.899323E-3	64.853096E-3	45.776367E-6	728.046227E-3
302.995491E-3	422.063255E-3	795.467377E-3	65.641022E-3	45.776367E-6	729.826355E-3
303.355980E-3	422.228622E-3	797.053528E-3	65.494537E-3	45.776367E-6	731.558990E-3
303.399467E-3	422.055817E-3	797.233772E-3	65.365791E-3	45.776367E-6	731.867981E-3
303.854942E-3	422.530746E-3	798.098946E-3	65.792084E-3	45.776367E-6	732.306862E-3
302.434731E-3	421.335983E-3	794.882011E-3	64.995003E-3	45.776367E-6	729.887009E-3
301.184464E-3	421.207237E-3	789.975929E-3	65.278816E-3	45.776367E-6	724.697113E-3
