Notes :


2018/11/23 ¤W¤È 11:24:19
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
197.289848E-3	175.270271E-3	530.918884E-3	46.021843E-3	58.937073E-6	484.897041E-3
195.306015E-3	173.297882E-3	529.179955E-3	43.751907E-3	58.937073E-6	485.428047E-3
196.755981E-3	174.633408E-3	530.659103E-3	45.133781E-3	58.937073E-6	485.525322E-3
196.359444E-3	174.442863E-3	530.220795E-3	45.201874E-3	58.937073E-6	485.018921E-3
196.139717E-3	174.077225E-3	529.985619E-3	44.657707E-3	58.937073E-6	485.327911E-3
197.457504E-3	175.346375E-3	531.642151E-3	46.050453E-3	58.937073E-6	485.591698E-3
195.417023E-3	173.425484E-3	530.071449E-3	44.035149E-3	58.937073E-6	486.036301E-3
197.093582E-3	174.949265E-3	531.908226E-3	45.370102E-3	58.937073E-6	486.538124E-3
196.951675E-3	174.685478E-3	532.026100E-3	45.019341E-3	58.937073E-6	487.006760E-3
196.879578E-3	174.371910E-3	532.205772E-3	44.846535E-3	58.937073E-6	487.359238E-3
198.040009E-3	175.612450E-3	533.960152E-3	46.311378E-3	58.937073E-6	487.648773E-3
196.549416E-3	173.977089E-3	532.619476E-3	44.091797E-3	58.937073E-6	488.527679E-3
198.370171E-3	175.484848E-3	534.306908E-3	45.820999E-3	58.937073E-6	488.485909E-3
197.945023E-3	174.989891E-3	534.744644E-3	45.576096E-3	58.937073E-6	489.168549E-3
198.035431E-3	174.886894E-3	535.263062E-3	45.174980E-3	58.937073E-6	490.088081E-3
